URL;Version;Location
https://github.com/ankidroid/Anki-Android/issues/7345;2.13;AnkiDroid/src/main/java/com/ichi2/anki/DeckPicker.java,AnkiDroid/src/main/java/com/ichi2/anki/FieldEditText.java,AnkiDroid/src/main/java/com/ichi2/anki/FieldEditText.java,AnkiDroid/src/main/java/com/ichi2/anki/ModelBrowser.java,AnkiDroid/src/main/java/com/ichi2/anki/ModelFieldEditor.java,AnkiDroid/src/main/java/com/ichi2/anki/Statistics.java,AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/activity/TranslationActivity.java,AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/fields/BasicAudioClipFieldController.java,AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/fields/BasicImageFieldController.java,AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/fields/BasicTextFieldController.java
https://github.com/ankidroid/Anki-Android/issues/7344;2.13;AnkiDroid/src/main/java/androidx/drawerlayout/widget/ClosableDrawerLayout.java
https://github.com/ankidroid/Anki-Android/issues/7305;2.13;AnkiDroid/src/main/java/com/ichi2/libanki/sched/SchedV2.java,AnkiDroid/src/test/java/com/ichi2/testutils/MockTime.java
https://github.com/ankidroid/Anki-Android/issues/7286;2.13;AnkiDroid/src/main/java/com/ichi2/anki/CardBrowser.java,AnkiDroid/src/main/java/com/ichi2/async/CollectionTask.java
https://github.com/ankidroid/Anki-Android/issues/7145;2.13;AnkiDroid/src/main/java/com/ichi2/anki/CardBrowser.java
https://github.com/ankidroid/Anki-Android/issues/7138;2.13;AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java,AnkiDroid/src/main/res/layout/reviewer_answer_buttons.xml
https://github.com/ankidroid/Anki-Android/issues/7135;2.13;AnkiDroid/src/main/java/com/ichi2/anki/Info.java,AnkiDroid/src/androidTest/java/com/ichi2/anki/tests/ACRATest.java,AnkiDroid/src/main/java/com/ichi2/anki/AnkiDroidApp.java
https://github.com/ankidroid/Anki-Android/issues/7114;2.13;AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java,AnkiDroid/src/main/java/com/ichi2/anki/CardTemplatePreviewer.java,AnkiDroid/src/main/java/com/ichi2/anki/Previewer.java,AnkiDroid/src/main/java/com/ichi2/anki/Reviewer.java
https://github.com/ankidroid/Anki-Android/issues/7091;2.13;AnkiDroid/src/main/java/com/ichi2/utils/DiffEngine.java
https://github.com/ankidroid/Anki-Android/issues/7066;2.13;AnkiDroid/src/main/java/com/ichi2/libanki/sched/Sched.java,AnkiDroid/src/main/java/com/ichi2/libanki/sched/SchedV2.java
https://github.com/ankidroid/Anki-Android/issues/7039;2.13;AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java,AnkiDroid/src/main/java/com/ichi2/anki/Reviewer.java
https://github.com/ankidroid/Anki-Android/issues/7027;2.13;AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java,AnkiDroid/src/main/java/com/ichi2/anki/Reviewer.java
https://github.com/ankidroid/Anki-Android/issues/7017;2.13;AnkiDroid/src/main/java/com/ichi2/libanki/AnkiPackageExporter.java,AnkiDroid/src/main/java/com/ichi2/libanki/Utils.java
https://github.com/ankidroid/Anki-Android/issues/6984;2.13;AnkiDroid/src/main/java/com/ichi2/compat/CompatV16.java
https://github.com/ankidroid/Anki-Android/issues/6977;2.13;AnkiDroid/src/main/java/com/ichi2/compat/CompatV19.java
https://github.com/ankidroid/Anki-Android/issues/6770;2.13;AnkiDroid/src/main/java/com/ichi2/libanki/sched/AbstractSched.java,AnkiDroid/src/main/java/com/ichi2/libanki/sched/Sched.java,AnkiDroid/src/main/java/com/ichi2/libanki/sched/SchedV2.java,AnkiDroid/src/test/java/com/ichi2/libanki/sched/AbstractSchedTest.java
https://github.com/ankidroid/Anki-Android/issues/6719;2.13;AnkiDroid/src/main/java/com/ichi2/anki/NoteEditor.java
https://github.com/ankidroid/Anki-Android/issues/6658;2.13;AnkiDroid/src/main/java/com/ichi2/libanki/sched/SchedV2.java
https://github.com/ankidroid/Anki-Android/issues/6653;2.13;AnkiDroid/src/main/java/com/ichi2/async/CollectionTask.java
https://github.com/ankidroid/Anki-Android/issues/6645;2.13;AnkiDroid/src/main/java/com/ichi2/libanki/sched/Sched.java,AnkiDroid/src/main/java/com/ichi2/libanki/sched/SchedV2.java
https://github.com/ankidroid/Anki-Android/issues/5502;2.13;AnkiDroid/src/main/java/com/ichi2/anki/AnkiDroidApp.java,AnkiDroid/src/main/java/com/ichi2/anki/analytics/UsageAnalytics.java,AnkiDroid/src/main/java/com/ichi2/utils/WebViewDebugging.java
https://github.com/ankidroid/Anki-Android/issues/7377;2.12;AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/fields/BasicImageFieldController.java
https://github.com/ankidroid/Anki-Android/issues/7345;2.12;AnkiDroid/src/main/java/com/ichi2/anki/DeckPicker.java,AnkiDroid/src/main/java/com/ichi2/anki/FieldEditText.java,AnkiDroid/src/main/java/com/ichi2/anki/FieldEditText.java,AnkiDroid/src/main/java/com/ichi2/anki/ModelBrowser.java,AnkiDroid/src/main/java/com/ichi2/anki/ModelFieldEditor.java,AnkiDroid/src/main/java/com/ichi2/anki/Statistics.java,AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/activity/TranslationActivity.java,AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/fields/BasicAudioClipFieldController.java,AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/fields/BasicImageFieldController.java,AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/fields/BasicTextFieldController.java
https://github.com/ankidroid/Anki-Android/issues/7070;2.12;AnkiDroid/src/main/java/com/ichi2/anki/CardBrowser.java
https://github.com/ankidroid/Anki-Android/issues/7023;2.12;AnkiDroid/src/main/java/com/ichi2/libanki/AnkiPackageExporter.java,AnkiDroid/src/main/java/com/ichi2/libanki/Utils.java
