name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,is_Bug,version
com.ichi2.utils.BitmapUtil,3,0,0,10,22,3,1,9,3,2.0000,200,0.0000,0,0.0000,0.3333,0,0,65.6667,0,2.11
com.ichi2.anki.exception.ManuallyReportedException,1,0,0,1,2,0,1,0,1,2.0000,5,0.0000,0,0.0000,1.0000,0,0,4.0000,0,2.11
com.ichi2.anki.AnkiFont,10,0,0,12,49,27,4,9,6,0.7500,425,1.0000,0,0.0000,0.3333,0,0,40.7000,0,2.11
com.ichi2.anki.web.HostNumFactory,2,0,0,8,5,1,3,5,2,2.0000,9,0.0000,0,0.0000,0.5000,0,0,3.5000,0,2.11
com.ichi2.compat.CompatHelper,10,0,0,35,22,43,23,13,9,0.8333,181,1.0000,2,0.0000,0.1000,0,0,16.9000,0,2.11
com.ichi2.libanki.Finder,41,0,0,19,165,600,1,19,19,0.8125,3320,1.0000,1,0.0000,0.2227,0,0,79.8780,0,2.11
com.ichi2.libanki.Models,66,0,0,39,205,1285,22,19,56,0.9167,2962,0.8333,1,0.0000,0.1874,0,0,43.6970,0,2.11
com.ichi2.anki.cardviewer.TypedAnswer,3,0,0,3,11,1,1,2,2,0.5000,46,1.0000,0,0.0000,0.5000,0,0,13.6667,0,2.11
com.ichi2.anki.dialogs.DeckPickerConfirmDeleteDeckDialog,5,0,0,16,29,10,3,16,5,2.0000,83,0.0000,0,0.0000,0.4000,0,0,15.6000,0,2.11
com.ichi2.preferences.NumberRangePreference,13,0,0,9,33,28,1,8,5,0.3750,207,1.0000,0,0.0000,0.3462,0,0,14.7692,0,2.11
com.ichi2.anki.dialogs.SimpleMessageDialog,8,0,0,17,29,28,3,15,8,2.0000,100,0.0000,0,0.0000,0.2917,0,0,11.5000,0,2.11
com.ichi2.anki.debug.DatabaseLock,2,0,0,7,9,1,1,6,2,2.0000,18,0.0000,0,0.0000,0.5000,0,0,8.0000,0,2.11
com.ichi2.anki.multimediacard.glosbe.json.Meaning,5,0,0,1,6,6,1,0,5,0.7500,24,1.0000,0,0.0000,0.7000,0,0,3.4000,0,2.11
com.ichi2.ui.ActionBarOverflow,9,0,0,6,25,30,2,5,3,0.8333,273,1.0000,0,0.0000,0.2000,0,0,28.6667,0,2.11
com.ichi2.anki.CardTemplateBrowserAppearanceEditor,23,0,0,22,62,243,2,22,10,0.8636,344,0.4000,0,0.0000,0.1462,0,0,13.7391,0,2.11
com.ichi2.anki.multimediacard.language.a,3,0,0,1,5,3,1,0,1,1.0000,18,0.0000,1,0.0000,0.7500,0,0,4.6667,0,2.11
com.ichi2.anki.exception.MediaSyncException,1,0,0,3,2,0,3,0,1,2.0000,5,0.0000,0,0.0000,1.0000,0,0,4.0000,0,2.11
com.ichi2.anki.CardBrowser,135,0,0,115,443,8107,8,113,24,0.9667,4219,0.7200,2,0.0000,0.0665,0,0,29.6963,0,2.11
com.ichi2.ui.ButtonItemAdapter,12,0,0,13,25,32,1,12,9,0.7576,94,1.0000,0,0.0000,0.2000,0,0,6.5833,0,2.11
com.ichi2.anki.multimediacard.fields.TextField,18,0,0,7,21,139,3,4,18,0.9216,73,0.6667,0,0.0000,0.3000,0,0,2.8889,0,2.11
com.ichi2.anki.PreferenceContext,2,0,0,2,2,1,1,1,2,2.0000,2,0.0000,0,0.0000,0.7500,0,0,0.0000,0,2.11
com.ichi2.anki.contextmenu.CardBrowserContextMenu,8,0,0,7,19,16,2,6,4,0.8571,115,0.7500,0,0.0000,0.4167,0,0,12.8750,0,2.11
